income_per_credit_line,loan_purpose_house,loan_purpose_credit_card,inquiries_last_12m,term,num_total_cc_accounts,months_since_last_credit_inquiry,num_open_cc_accounts,open_credit_lines,num_satisfactory_accounts,loan_amount,application_type_joint
6741.935483870968,0,0,0,36,17,-1.0,11,15,15,32000,1
6333.333333333333,0,0,2,36,5,7.0,4,4,4,4000,0
3230.769230769231,0,0,1,36,4,1.0,2,5,5,8400,0
2380.9523809523807,0,0,0,60,10,13.0,2,5,5,12000,0
1190.4761904761904,0,0,3,60,36,5.0,19,24,24,21000,0
4950.0,0,1,2,36,15,1.0,9,12,12,10000,0
4843.75,0,0,2,60,14,6.0,4,13,13,25000,0
3583.3333333333335,0,0,0,36,7,-1.0,5,7,7,19000,0
11291.666666666666,0,0,6,36,13,2.0,10,16,16,19450,0
1827.5862068965516,0,1,2,60,13,5.0,6,10,10,16000,0
3760.0,0,0,2,36,10,3.0,7,8,8,25200,0
4536.0,0,0,6,36,10,4.0,10,17,17,20000,0
2175.0,0,0,2,36,6,5.0,4,6,6,1300,0
10285.714285714286,0,0,1,60,6,0.0,3,3,3,14000,0
1100.0,0,0,0,36,27,15.0,14,15,15,8400,0
6809.523809523809,0,0,9,60,6,6.0,4,8,8,22000,1
4130.434782608696,0,0,2,36,13,5.0,9,12,12,6400,0
3176.470588235294,0,1,0,36,10,-1.0,5,8,8,6000,0
4210.526315789473,0,0,1,36,15,5.0,12,14,14,9000,0
5916.666666666667,0,1,1,36,11,9.0,10,10,10,20000,0
2647.0588235294117,0,1,3,60,19,1.0,9,14,14,25200,0
1392.857142857143,0,1,0,36,14,-1.0,7,9,9,9900,0
7058.823529411765,0,0,2,36,8,2.0,5,8,8,12000,0
1960.0,0,0,2,36,31,9.0,15,23,20,35000,0
2600.0,0,0,5,60,5,1.0,3,8,8,24000,0
3250.0,0,0,2,60,26,3.0,16,17,17,20000,1
33703.7037037037,0,0,2,36,11,4.0,8,9,9,7000,0
5964.285714285715,0,1,2,60,21,6.0,18,22,22,35000,0
7321.428571428572,0,0,1,60,10,9.0,8,19,19,40000,1
3833.3333333333335,0,0,2,36,18,6.0,15,22,22,4800,1
2280.0,0,0,3,36,13,1.0,13,17,17,10000,0
26666.666666666668,0,0,0,36,2,14.0,2,2,2,12000,1
4605.263157894737,0,0,0,36,9,13.0,8,12,12,16000,0
3117.6470588235293,0,1,2,36,24,9.0,8,12,12,30000,1
7500.0,0,1,1,36,6,10.0,4,5,5,6000,0
8235.29411764706,0,0,0,36,16,-1.0,12,13,13,12800,1
5095.238095238095,0,0,1,36,14,10.0,5,8,8,16000,1
1444.4444444444443,0,0,0,36,8,14.0,7,7,7,5000,0
3928.5714285714284,0,1,0,60,8,13.0,7,9,9,15000,0
9877.272727272728,0,0,2,36,9,8.0,5,6,6,34800,1
2270.2702702702704,0,0,5,36,14,1.0,13,26,25,4500,0
8593.508666666667,1,0,2,36,13,1.0,4,5,5,40000,1
7000.0,0,0,0,36,2,15.0,2,5,5,6025,0
5250.0,1,0,0,60,7,-1.0,4,6,6,24000,0
2385.522,0,0,1,60,17,9.0,8,9,9,14000,0
3750.0,0,1,3,60,12,7.0,4,8,8,12000,0
3888.8888888888887,0,0,1,60,8,8.0,6,7,7,36000,0
2250.0,0,0,6,60,21,2.0,14,15,15,16000,0
2357.1428571428573,0,0,2,60,17,10.0,13,16,16,15000,0
3428.285714285714,0,0,1,60,5,9.0,2,3,3,10000,1
2583.3333333333335,0,0,1,36,9,6.0,5,11,11,7500,0
2688.456,0,0,0,36,14,-1.0,1,2,2,6000,1
2142.8571428571427,0,0,0,60,23,-1.0,9,11,11,25600,0
2785.714285714286,0,0,1,60,6,12.0,5,11,11,25025,0
10066.666666666666,0,0,0,60,7,-1.0,3,7,7,30000,1
1417.5,0,0,2,60,24,4.0,18,20,20,13000,0
16363.636363636364,0,0,6,36,5,2.0,3,6,6,40000,0
6666.666666666667,1,0,0,36,10,21.0,6,10,10,30000,0
2950.0,0,1,0,36,14,13.0,5,6,6,8500,0
3421.0526315789475,0,0,0,36,10,14.0,9,12,12,15000,0
2666.6666666666665,0,0,0,36,6,15.0,1,10,9,10000,1
3000.0,0,0,0,60,8,13.0,6,11,11,24000,0
3510.6382978723404,0,0,0,36,23,13.0,13,22,22,15000,0
3571.4285714285716,0,0,1,36,3,7.0,3,5,5,3200,0
4148.642857142857,0,0,5,36,21,4.0,7,10,10,7000,0
961.5384615384615,0,1,3,60,22,1.0,12,12,12,10000,0
4642.857142857143,0,0,0,36,7,-1.0,3,6,6,10000,0
5416.666666666667,0,1,1,36,12,8.0,10,13,13,15000,1
3044.6666666666665,0,1,0,36,8,16.0,5,8,8,10000,0
5516.129032258064,0,0,1,60,19,4.0,12,16,16,26100,0
7884.615384615385,0,0,0,60,15,-1.0,13,15,15,20000,0
3044.5384615384614,0,1,0,36,7,15.0,4,7,7,10000,0
6142.857142857143,0,0,0,36,7,15.0,7,8,8,25000,0
7352.941176470588,0,0,1,60,9,0.0,7,10,10,35000,0
2346.938775510204,0,0,3,36,18,3.0,9,17,17,14000,0
5142.857142857143,0,1,20,36,7,0.0,3,7,7,30000,0
1250.0,0,0,1,60,22,11.0,7,25,25,15000,0
7916.666666666667,0,0,2,36,6,4.0,5,6,6,4000,0
2000.0,0,0,0,36,14,15.0,6,13,13,10000,0
2516.1290322580644,0,0,7,60,14,2.0,10,21,21,24000,0
4259.259259259259,0,0,0,36,20,14.0,12,18,18,30000,0
1333.3333333333333,0,0,0,36,7,15.0,6,8,8,3600,0
2392.8571428571427,0,0,0,36,25,16.0,17,18,18,16000,0
5384.615384615385,0,0,0,36,13,15.0,9,9,9,10000,0
5307.692307692308,0,0,0,36,4,-1.0,3,5,5,10000,0
1947.3684210526317,0,0,0,36,15,-1.0,8,9,9,14500,0
2244.8979591836733,1,0,4,60,18,1.0,9,16,16,22400,0
5789.473684210527,0,0,2,36,9,4.0,3,6,6,25000,0
5615.384615384615,0,0,1,36,11,10.0,6,9,9,10000,0
12142.857142857143,0,0,3,36,12,3.0,12,14,14,14000,1
3684.2105263157896,0,1,2,60,30,6.0,22,27,27,32000,0
1800.0,0,0,3,60,24,0.0,14,16,15,14300,0
20666.666666666668,0,0,4,36,3,0.0,2,3,3,1400,0
11666.666666666666,0,0,0,36,6,-1.0,3,4,4,38000,1
4166.666666666667,0,0,1,36,14,1.0,8,12,12,40000,0
4000.0,0,0,3,60,7,3.0,4,7,7,25000,0
2210.5263157894738,0,0,6,60,27,4.0,12,15,15,14800,1
2789.4736842105262,0,0,3,60,31,8.0,23,24,24,12000,0
5489.473684210527,0,1,5,60,6,6.0,5,10,10,16000,1
4791.666666666667,0,0,0,60,19,-1.0,12,14,14,24000,0
1627.906976744186,0,1,3,36,32,5.0,25,34,34,4500,0
4571.428571428572,0,1,2,36,4,7.0,4,10,10,6000,0
3818.181818181818,1,0,5,36,7,3.0,5,6,6,20000,0
6923.076923076923,0,0,0,36,6,-1.0,6,7,7,10600,0
5200.0,0,0,1,36,10,0.0,6,8,8,10000,0
13000.0,0,0,0,36,3,-1.0,2,3,3,7000,0
1928.5714285714287,0,0,1,36,20,6.0,13,18,18,3000,0
5857.142857142857,0,1,0,36,11,-1.0,10,11,11,18000,0
3636.3636363636365,0,0,1,60,8,2.0,7,8,8,10000,0
5357.142857142857,0,0,5,36,17,0.0,10,13,12,35000,0
2888.8888888888887,0,0,2,36,20,10.0,6,13,13,25000,0
4246.619047619048,0,0,3,36,13,5.0,8,10,10,12000,0
10590.90909090909,0,0,0,60,14,24.0,7,9,9,30000,1
10000.0,0,0,2,36,10,8.0,8,12,12,15000,0
3026.315789473684,0,1,2,60,32,8.0,21,23,23,30000,1
10000.0,0,0,0,36,6,17.0,6,7,7,10000,0
2968.75,0,0,0,36,16,-1.0,13,17,17,20000,0
7142.857142857143,0,1,1,60,17,1.0,13,17,17,28200,0
3157.8947368421054,0,0,1,60,32,1.0,19,27,27,25000,1
7625.0,0,0,0,36,5,21.0,2,3,3,7000,1
4692.307692307692,0,0,1,60,7,8.0,5,8,8,18000,1
3333.3333333333335,0,0,3,36,17,3.0,5,7,7,19500,0
7111.111111111111,0,0,0,36,4,13.0,2,5,5,35000,0
11000.0,0,0,6,60,9,0.0,3,5,5,15000,1
2538.4615384615386,0,0,0,60,8,-1.0,5,6,6,15000,0
1607.8431372549019,0,0,2,36,41,3.0,19,23,23,3000,0
1389.8305084745762,0,0,4,36,26,4.0,15,22,22,5000,0
1250.0,0,0,1,60,14,3.0,8,11,11,21600,0
3600.0,0,1,2,36,9,4.0,3,6,6,3000,0
1130.4347826086957,0,1,2,60,21,5.0,18,19,19,10000,0
1750.0,0,0,6,36,16,6.0,4,9,9,20000,0
4000.0,0,0,1,36,12,4.0,6,12,12,20000,0
9296.625,0,0,0,36,14,13.0,5,5,5,18000,1
8428.57142857143,0,0,1,36,2,9.0,2,3,3,7500,0
7352.941176470588,0,0,3,36,28,0.0,14,18,18,20000,0
2230.769230769231,0,0,1,36,16,5.0,9,12,12,6500,0
4030.3030303030305,0,0,1,36,15,6.0,10,13,13,16000,0
2966.6666666666665,0,0,2,36,6,3.0,5,7,7,7000,0
13600.0,0,0,1,60,5,5.0,4,6,6,31275,1
15055.555555555555,0,1,2,36,7,8.0,5,7,7,17800,1
4476.190476190476,0,1,0,36,11,-1.0,5,8,8,12000,1
1916.6666666666667,0,0,0,60,5,17.0,1,3,3,15000,0
4889.285714285715,0,0,1,36,8,1.0,5,11,11,32000,0
2869.5652173913045,0,0,1,60,19,11.0,9,9,9,25000,0
2333.3333333333335,0,1,1,36,22,7.0,10,10,10,14000,1
5217.391304347826,0,1,2,36,8,6.0,6,13,13,8500,0
2954.6666666666665,0,0,2,60,6,2.0,6,7,7,13000,0
2500.0,0,0,1,60,23,9.0,14,15,15,25000,0
5272.727272727273,0,1,1,36,8,7.0,2,3,3,7000,0
10681.818181818182,0,0,0,60,13,-1.0,5,7,7,16000,0
4342.105263157895,0,1,2,36,21,8.0,14,25,25,3000,0
1029.4117647058824,0,1,0,36,8,14.0,6,16,16,9600,0
3000.0,0,1,1,36,17,9.0,13,15,15,12000,0
7444.444444444444,0,0,1,36,6,1.0,5,7,7,20000,1
2272.7272727272725,0,1,0,60,9,-1.0,8,9,9,12000,0
4360.0,0,1,0,36,13,-1.0,2,6,6,14500,1
1107.142857142857,0,0,4,36,9,1.0,9,15,15,5000,0
4349.280000000001,0,0,2,36,8,7.0,4,5,5,6025,0
2692.3076923076924,0,0,7,36,20,7.0,13,16,16,24000,0
1666.6666666666667,0,1,7,60,23,3.0,15,20,20,25000,0
1937.5,0,0,3,36,14,3.0,9,15,15,9600,0
7975.5,0,0,1,36,10,5.0,6,7,7,25500,0
2750.0,0,0,1,36,14,11.0,6,8,8,15000,0
3428.5714285714284,0,1,3,36,12,3.0,12,13,13,10000,0
5629.62962962963,0,0,1,60,12,11.0,9,15,15,40000,1
1045.4545454545455,0,0,1,36,16,5.0,8,10,10,6500,0
12083.333333333334,0,0,0,36,2,-1.0,2,12,12,12000,0
8400.0,0,0,3,60,6,1.0,6,7,7,20000,0
7483.333333333333,0,0,0,36,2,-1.0,2,4,4,18000,0
2647.0588235294117,0,0,2,36,8,3.0,4,7,7,21000,0
6818.181818181818,0,0,0,60,14,14.0,1,5,5,30000,0
3154.65,0,0,0,60,9,19.0,7,8,8,10000,1
2681.818181818182,0,0,4,36,12,1.0,6,12,12,18500,1
2894.7368421052633,0,0,0,60,10,17.0,5,9,9,20000,0
2260.8695652173915,0,1,1,60,6,9.0,5,16,16,12000,0
3214.285714285714,0,1,2,36,13,4.0,10,11,11,12000,0
1933.3333333333333,0,0,3,36,9,11.0,8,9,9,3500,0
1250.0,0,0,2,36,22,10.0,9,11,11,8000,0
8000.0,0,0,1,60,6,9.0,3,6,6,25000,0
1352.9411764705883,0,1,0,36,7,20.0,3,11,11,13500,0
5714.285714285715,0,1,0,36,7,-1.0,5,5,5,15000,0
6428.571428571428,0,1,2,36,6,9.0,6,8,8,8400,0
2105.2631578947367,0,0,1,60,26,6.0,18,23,23,11000,0
5076.923076923077,0,0,0,36,4,22.0,3,5,4,20000,0
4210.526315789473,0,0,1,36,6,1.0,4,13,13,8400,0
3181.818181818182,0,1,0,36,5,18.0,4,6,6,10000,0
2000.0,0,0,4,36,27,2.0,25,26,26,21000,0
2800.0,0,0,2,36,20,2.0,15,16,16,4000,0
3928.5714285714284,0,0,0,36,16,13.0,13,20,20,12000,0
3590.909090909091,0,1,3,60,16,0.0,14,16,16,27025,0
1805.5555555555557,0,0,4,36,30,2.0,17,20,19,5000,0
2846.53125,0,0,2,36,7,7.0,4,5,5,10000,0
3714.285714285714,0,0,2,36,5,9.0,5,6,6,2400,0
1879.9666666666667,0,0,1,60,20,6.0,15,19,19,30000,0
2592.3823529411766,1,0,1,60,18,5.0,7,9,9,15000,0
2620.689655172414,0,0,1,36,19,4.0,9,12,12,2400,0
11500.0,0,0,1,36,5,12.0,4,6,6,25475,1
2434.782608695652,0,0,4,36,15,5.0,9,9,9,10000,0
6290.322580645161,0,0,0,36,17,16.0,10,22,22,32000,1
7153.846153846154,0,0,1,60,4,8.0,3,4,4,20000,1
5200.0,0,1,5,36,19,2.0,15,17,17,40000,1
7143.75,0,0,2,36,10,4.0,6,9,9,11000,1
3125.0,0,1,5,36,12,7.0,4,6,6,12000,0
4210.526315789473,0,0,0,60,8,15.0,7,11,11,20000,0
2549.866666666667,0,0,3,60,7,1.0,4,6,6,10000,0
18750.0,0,0,2,36,7,0.0,3,4,3,35000,0
2500.0,0,0,0,36,9,13.0,5,14,14,5600,0
1533.3333333333333,0,1,2,36,27,6.0,20,22,22,19175,0
2742.8571428571427,0,0,3,60,33,4.0,13,19,19,40000,1
2115.3846153846152,0,0,1,60,11,2.0,2,5,5,14000,0
5285.714285714285,0,0,9,60,29,4.0,12,16,16,40000,0
2447.3684210526317,0,1,1,36,22,11.0,12,16,16,32000,0
3153.846153846154,0,0,1,60,3,12.0,1,4,4,15000,0
1500.0,0,1,2,36,23,1.0,13,16,16,6000,0
2218.75,0,1,5,60,15,1.0,7,11,11,40000,0
1666.6666666666667,0,0,5,60,33,1.0,23,26,26,20000,0
4444.444444444444,0,0,0,36,13,13.0,6,8,8,14000,0
8500.0,1,0,0,36,2,18.0,2,4,4,1500,0
2619.0476190476193,0,0,4,36,10,1.0,1,5,5,5600,0
1245.055,0,0,0,36,14,-1.0,6,7,7,9500,0
8571.42857142857,0,1,1,36,5,10.0,5,6,6,9600,0
3000.0,0,0,4,36,37,0.0,22,26,26,25000,0
10600.0,0,0,0,60,6,-1.0,6,7,7,16000,1
2424.4444444444443,0,0,0,60,15,21.0,14,15,15,10000,0
5100.0,0,1,2,36,8,2.0,6,11,11,8000,0
6500.0,0,0,3,36,3,3.0,1,4,4,8000,0
1761.904761904762,0,0,5,60,19,3.0,10,12,12,16000,0
3125.0,0,0,1,36,10,8.0,3,10,10,6000,0
5400.0,0,0,4,36,3,7.0,2,6,6,20000,1
4057.5576190476195,0,0,3,36,12,2.0,10,12,12,4300,0
4428.571428571428,0,0,8,60,13,1.0,3,13,13,12000,0
15909.09090909091,0,0,0,60,10,-1.0,9,10,10,40000,0
3090.909090909091,0,0,3,60,25,2.0,18,20,20,16000,1
3750.0,0,0,1,36,10,11.0,4,7,7,12000,0
5277.777777777777,0,0,0,60,19,14.0,12,16,16,35000,1
6428.571428571428,0,0,1,36,8,5.0,5,13,13,8275,1
3928.5714285714284,0,0,2,36,9,6.0,6,9,9,10000,0
3928.5714285714284,0,0,3,60,25,7.0,17,24,24,25000,0
4117.64705882353,0,1,0,60,12,22.0,7,8,8,15000,0
3463.4146341463415,0,1,1,36,25,8.0,22,29,29,12000,0
3444.4444444444443,0,0,2,60,6,5.0,3,6,6,10000,0
4333.333333333333,0,0,4,36,11,3.0,11,11,11,15000,0
14000.0,0,1,0,36,5,-1.0,5,5,5,4000,1
2678.5714285714284,0,0,0,36,7,15.0,5,13,13,8000,0
2695.6521739130435,0,0,1,36,15,9.0,10,17,17,20575,0
2806.451612903226,0,0,1,60,18,9.0,12,16,16,11000,0
3571.4285714285716,0,0,2,36,12,1.0,8,14,14,36000,1
8055.555555555556,0,0,0,36,11,22.0,9,14,14,19300,0
3571.4285714285716,0,0,1,36,13,8.0,8,8,8,10000,0
11250.0,0,0,1,36,7,2.0,7,8,8,20000,0
1346.5294117647059,0,0,1,36,22,3.0,13,14,14,20000,0
6818.181818181818,0,0,1,36,9,5.0,4,10,10,8000,0
8000.0,0,0,0,36,2,-1.0,2,3,3,8900,0
3888.8888888888887,0,1,1,36,21,6.0,13,19,19,10000,0
5000.0,0,0,2,60,4,5.0,4,6,6,10000,0
5642.857142857143,0,0,1,60,7,7.0,3,6,6,19200,0
7629.62962962963,0,0,1,36,21,2.0,10,11,11,18000,0
1750.0,0,0,1,36,13,9.0,6,7,7,1600,0
5625.0,0,0,4,36,8,0.0,6,9,8,5000,0
3571.4285714285716,0,0,5,36,12,0.0,6,7,7,4000,0
2800.0,0,0,4,36,12,3.0,10,12,12,25000,0
3181.818181818182,0,0,3,60,12,6.0,5,8,8,16000,0
2774.1935483870966,0,0,2,36,7,4.0,5,8,8,10000,0
1875.0,0,1,4,36,13,1.0,9,10,10,1800,0
5416.666666666667,0,0,0,36,8,-1.0,4,6,6,15000,0
14285.714285714286,0,0,2,60,3,1.0,1,2,2,35000,1
4333.333333333333,0,0,0,36,11,-1.0,8,10,10,18000,0
2325.5813953488373,0,0,1,60,23,1.0,7,10,10,10000,0
4000.0,0,0,0,36,11,14.0,7,9,9,2500,0
29090.909090909092,0,0,6,36,6,1.0,5,8,8,35000,0
2151.7714285714287,0,0,0,36,22,14.0,8,9,9,30000,0
12680.0,0,0,6,36,18,3.0,16,18,18,40000,1
1624.3243243243244,0,0,1,36,7,8.0,5,15,15,3150,0
1590.909090909091,0,0,4,36,14,5.0,3,7,7,7650,0
3000.0,0,0,4,60,11,8.0,6,13,13,12000,0
4044.4444444444443,0,1,3,60,35,10.0,11,16,16,31500,0
2000.0,0,0,1,36,8,2.0,6,11,11,6600,0
4500.0,0,0,0,36,8,-1.0,7,9,9,20000,1
2078.2608695652175,0,1,1,36,14,3.0,9,12,12,8000,0
25000.0,0,0,1,60,3,9.0,2,4,4,16000,1
3877.8172727272727,0,1,1,36,9,4.0,7,8,8,12000,0
1764.7058823529412,0,0,0,60,8,13.0,5,7,7,10000,0
5200.0,0,1,0,36,5,-1.0,2,5,5,18000,0
1166.6666666666667,0,0,5,36,20,0.0,15,27,27,15000,0
6416.666666666667,0,1,0,36,7,17.0,6,9,9,1800,0
3432.0,0,1,0,36,3,-1.0,3,3,3,4500,0
5000.0,0,0,1,36,7,0.0,5,9,9,12000,0
4230.7692307692305,0,1,0,36,7,-1.0,5,8,8,11000,0
2150.0,0,0,5,36,16,7.0,9,12,12,20000,0
10700.0,0,0,0,36,9,-1.0,4,5,5,2100,1
3828.5714285714284,0,0,7,36,13,2.0,13,14,14,27200,0
5032.258064516129,0,1,3,36,6,5.0,4,17,17,35000,0
5000.0,0,0,4,36,25,6.0,14,15,15,5600,1
6500.0,0,0,0,36,7,19.0,6,9,9,15000,1
4318.181818181818,0,0,3,36,18,1.0,17,19,19,30000,0
3027.777777777778,0,0,0,36,20,14.0,11,15,15,10000,0
4111.111111111111,0,0,2,36,6,10.0,5,6,6,14400,0
5350.0,0,0,2,60,11,5.0,8,14,14,15000,0
904.7837837837837,0,0,2,36,29,4.0,12,14,14,5000,0
2708.3333333333335,0,1,2,60,18,2.0,14,17,17,12000,0
3791.6666666666665,0,1,4,36,15,0.0,9,10,10,12000,1
4232.0,0,0,3,36,2,6.0,1,1,1,2500,0
3076.923076923077,0,0,0,60,12,-1.0,7,7,7,30000,0
2500.0,0,0,0,60,13,22.0,10,17,17,24000,0
1460.0,0,0,4,36,42,1.0,12,18,15,7500,0
3043.478260869565,0,1,0,36,16,-1.0,11,13,13,6025,0
1159.090909090909,0,0,5,36,18,2.0,13,13,13,6000,0
3000.0,0,1,1,36,6,6.0,5,7,7,6000,0
1428.5714285714287,0,0,1,36,16,11.0,12,24,24,8000,0
4000.0,0,0,3,36,8,2.0,5,6,6,4700,0
6000.0,0,0,0,36,5,-1.0,5,9,9,36000,0
3499.8,0,0,1,36,11,4.0,9,11,11,3100,0
8705.0,0,0,2,36,3,6.0,3,8,8,20000,1
3863.6363636363635,0,1,1,36,5,7.0,4,7,7,20000,0
2055.5555555555557,0,0,4,36,28,5.0,8,12,12,12000,0
2083.3333333333335,0,0,2,36,20,5.0,10,11,11,10000,0
9500.0,0,0,0,60,11,16.0,4,7,7,24000,0
2750.0,0,0,2,36,16,3.0,8,11,11,8000,0
4214.285714285715,0,0,3,36,17,3.0,8,10,10,5600,1
1583.3333333333333,0,0,5,36,20,1.0,10,11,11,15000,0
4062.5,0,0,1,36,9,12.0,9,10,10,13000,0
2000.0,0,1,0,60,7,13.0,5,13,13,16000,0
2636.3636363636365,0,0,18,60,33,2.0,21,26,26,24000,0
2466.6666666666665,0,0,3,36,22,1.0,18,22,22,15000,0
4324.324324324324,0,0,0,36,26,-1.0,8,11,11,40000,0
2328.3241666666668,0,0,3,36,31,5.0,21,25,25,1500,0
2148.1481481481483,0,0,1,36,12,11.0,4,8,8,6000,0
1942.857142857143,0,0,3,36,27,8.0,24,27,27,6500,0
12307.692307692309,0,0,1,60,10,11.0,5,7,7,35000,0
3437.5,0,0,5,36,8,5.0,8,11,11,5000,0
6724.137931034483,0,0,1,36,23,1.0,16,18,18,16300,0
3230.769230769231,0,0,1,60,15,5.0,3,6,6,35000,0
7750.0,0,0,0,36,7,-1.0,1,1,1,20000,1
2261.5384615384614,0,0,7,36,14,5.0,7,8,8,9600,0
2059.9375,0,0,3,36,25,3.0,15,16,16,4000,0
2333.3333333333335,0,1,4,36,13,0.0,12,14,14,10000,0
5000.0,0,0,0,36,19,14.0,8,11,11,35000,0
8086.660714285715,0,0,0,60,6,17.0,4,6,6,40000,0
7142.857142857143,0,0,2,36,6,2.0,4,5,5,4000,0
8260.869565217392,0,0,3,36,8,0.0,5,12,12,7925,0
7680.0,0,0,1,36,9,8.0,8,9,9,8000,0
3000.0,0,1,0,36,9,17.0,4,8,8,9000,0
2608.695652173913,0,0,1,36,16,12.0,7,10,10,12000,0
11857.142857142857,0,1,2,36,9,1.0,7,10,10,6000,0
5454.545454545455,0,0,0,36,10,-1.0,8,9,9,11000,0
6666.666666666667,0,0,0,36,9,-1.0,5,7,7,3600,0
2067.1875,0,0,1,36,20,5.0,16,19,19,25000,0
12307.692307692309,0,0,3,60,6,0.0,5,11,11,12000,0
825.0,0,0,0,60,12,-1.0,10,11,11,10000,0
2214.285714285714,0,0,4,36,7,3.0,6,8,8,15000,0
13043.478260869566,0,0,1,60,11,5.0,7,11,11,24000,0
5434.782608695652,0,0,0,36,9,-1.0,8,11,11,24000,0
10590.90909090909,0,0,6,36,7,7.0,5,10,10,26000,1
3894.7368421052633,0,1,1,36,13,9.0,9,11,11,18000,0
2337.2093023255816,0,1,6,60,28,2.0,19,22,22,40000,0
5700.0,0,0,4,36,8,4.0,8,10,10,12000,0
1055.5555555555557,0,0,1,36,12,10.0,10,20,20,10000,0
3269.230769230769,0,0,3,60,16,0.0,9,12,11,18000,0
2227.4594594594596,0,0,2,36,19,4.0,11,22,22,30000,0
2484.848484848485,0,0,0,36,15,21.0,10,14,14,12000,0
7619.047619047619,0,1,3,36,8,10.0,6,8,8,32000,0
4482.758620689655,0,0,3,60,18,2.0,12,13,13,40000,0
3454.5454545454545,0,1,6,36,9,0.0,7,8,8,3000,0
6153.846153846154,0,0,0,36,12,-1.0,2,3,3,6000,0
2745.762711864407,0,1,11,36,33,4.0,24,38,38,15000,0
7293.071428571428,0,1,0,60,6,-1.0,4,8,8,15000,1
17666.666666666668,0,0,1,36,5,2.0,5,5,5,15000,1
3510.8571428571427,0,0,1,36,6,8.0,5,6,6,10300,1
2296.296296296296,0,0,3,60,22,1.0,16,18,18,30000,0
9500.0,0,0,1,36,5,11.0,2,6,6,21925,0
6086.95652173913,0,0,1,36,13,5.0,3,4,4,40000,0
1241.9354838709678,0,1,7,36,33,0.0,14,19,19,10000,0
3884.6153846153848,0,1,1,60,3,3.0,3,7,7,10000,1
3333.3333333333335,0,0,0,36,9,-1.0,6,8,8,8000,0
4250.0,0,1,0,36,9,16.0,9,15,15,18000,0
5000.0,0,0,0,60,5,19.0,5,8,8,21000,0
1944.4444444444443,0,0,0,36,8,-1.0,8,22,22,18000,0
1400.0,0,0,0,36,13,20.0,11,19,19,10000,0
2550.0,0,1,2,36,11,7.0,1,3,3,15000,0
4428.571428571428,0,0,5,36,12,4.0,7,9,9,22400,1
3157.8947368421054,0,1,0,36,32,16.0,19,20,20,20000,0
4142.857142857143,0,0,2,36,4,6.0,3,6,6,5000,0
8888.888888888889,0,0,0,60,2,15.0,1,7,6,10000,0
16250.0,0,0,3,36,2,2.0,2,4,4,5000,1
2720.0,0,0,0,36,18,17.0,9,12,12,3000,0
9411.764705882353,0,1,2,60,9,2.0,7,11,11,12000,0
3066.6666666666665,0,0,0,36,14,23.0,9,10,10,20800,0
2272.7272727272725,0,0,0,36,15,14.0,14,17,17,10000,0
2058.823529411765,0,0,1,36,32,7.0,21,22,22,20000,0
5000.0,0,0,0,60,10,23.0,2,6,6,37000,0
3512.1951219512193,0,0,1,36,38,8.0,9,10,10,6000,0
2500.0,0,1,0,36,11,17.0,10,11,11,10000,0
4524.942028985507,0,0,0,36,24,15.0,16,31,31,20000,0
4074.074074074074,0,0,2,60,6,1.0,3,10,10,18000,0
5263.1578947368425,0,0,2,36,14,6.0,14,17,17,10000,0
1923.076923076923,0,0,1,60,15,2.0,9,12,12,25000,0
3181.818181818182,0,0,1,36,2,2.0,2,2,2,5000,0
1818.1818181818182,0,0,1,36,36,10.0,12,13,13,6000,0
25500.0,0,0,3,36,2,4.0,2,2,2,8400,1
3541.6666666666665,0,0,1,60,17,2.0,5,6,6,23000,0
5387.916666666667,0,0,1,36,8,6.0,8,10,10,3025,0
9375.0,0,0,10,36,5,8.0,5,7,7,25000,0
3200.0,0,0,0,60,9,-1.0,3,3,3,25000,0
12000.0,0,1,7,36,2,6.0,1,2,2,5000,0
10000.0,0,0,0,36,3,-1.0,3,5,5,20000,0
9826.08695652174,0,0,9,36,18,1.0,13,15,15,35000,1
3111.1111111111113,0,0,5,60,12,1.0,11,12,12,15000,0
4000.0,0,1,12,36,8,1.0,6,10,10,6000,0
12000.0,0,1,3,36,8,6.0,5,14,14,19000,0
4827.586206896552,0,1,1,36,20,7.0,14,18,18,40000,0
1142.857142857143,0,0,0,36,7,-1.0,6,6,6,10000,0
6464.722222222223,0,0,2,60,9,0.0,7,11,11,40000,0
882.3529411764706,0,1,5,60,22,1.0,13,26,26,18000,0
1684.8,0,0,1,36,6,0.0,4,5,5,6500,0
2777.777777777778,0,1,1,36,9,4.0,8,8,8,6000,0
2710.095238095238,0,0,4,36,11,4.0,9,11,11,12000,0
12272.727272727272,0,0,1,60,11,1.0,8,8,8,13000,0
2347.8260869565215,0,1,3,36,10,3.0,4,7,7,10000,0
6764.705882352941,0,1,0,36,7,15.0,5,7,7,35000,0
2727.2727272727275,0,0,0,36,10,15.0,5,5,5,8000,0
3055.714285714286,0,0,1,60,9,3.0,6,8,8,20000,0
1746.031746031746,0,1,5,36,30,1.0,16,19,19,30000,0
1560.0,0,0,5,36,19,6.0,11,12,12,5000,0
1633.3333333333333,0,0,5,36,24,2.0,19,22,21,5000,0
2032.258064516129,0,0,2,36,26,1.0,20,22,22,21000,0
1000.0,0,0,7,36,24,3.0,6,7,7,2500,0
5333.333333333333,0,0,0,60,15,-1.0,9,9,9,25000,0
